AgeGroup,Attrition,Attrition_Reason,BusinessTravel,Department,EducationField,EmpID,EmployeeExperence,EnvironmentSatisfactionStatus,Gender,JobRole,MaritalStatus,Month,New_hire vs old,Over18,OverTime,PerformanceRating - Copy,Salary_Hike,SalarySlab,TotalWorkingStatus,Year
36-45,No,Attendance Issue,Travel_Rarely,Sales,Medical,RM336,0-5,Excellent,Male,Sales Executive,Married,Feb,NEW_Hire,Y,Yes,Meet Expectations,4.00%,5k-10k,0-10,2023
36-45,No,Attendance Issue,Travel_Rarely,Sales,Medical,RM385,5-15,Excellent,Male,Sales Executive,Married,Apr,NEW_Hire,Y,No,Below Expectations,10.00%,5k-10k,Above 25,2023
36-45,No,Attendance Issue,Travel_Rarely,Sales,Medical,RM385,5-15,Excellent,Male,Sales Executive,Married,Aug,NEW_Hire,Y,No,Below Expectations,10.00%,5k-10k,Above 25,2022
36-45,No,Attendance Issue,Travel_Rarely,Sales,Medical,RM751,5-15,Poor,Female,Sales Executive,Married,Jan,old,Y,Yes,Below Expectations,12.00%,10k-15k,11-25,2022
36-45,No,Attendance Issue,Travel_Rarely,Sales,Medical,RM751,5-15,Poor,Female,Sales Executive,Married,Mar,old,Y,Yes,Below Expectations,12.00%,10k-15k,11-25,2023
36-45,No,Attendance Issue,Travel_Rarely,Sales,Technical Degree,RM885,0-5,Excellent,Female,Sales Executive,Divorced,Aug,NEW_Hire,Y,No,Below Expectations,5.00%,5k-10k,0-10,2022
36-45,No,Attendance Issue,Travel_Rarely,Sales,Technical Degree,RM885,0-5,Excellent,Female,Sales Executive,Divorced,Feb,NEW_Hire,Y,No,Below Expectations,5.00%,5k-10k,0-10,2023
36-45,No,Attendance Issue,TravelRarely,Research & Development,Other,RM1060,0-5,Excellent,Male,Human Resources,Divorced,Feb,old,Y,Yes,Meet Expectations,4.00%,5k-10k,11-25,2023
36-45,No,Carrer Change,Non-Travel,Research & Development,Life Sciences,RM1043,0-5,Fair,Male,Laboratory Technician,Single,Aug,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Non-Travel,Research & Development,Life Sciences,RM1043,0-5,Fair,Male,Laboratory Technician,Single,Jan,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Non-Travel,Research & Development,Life Sciences,RM209,0-5,Poor,Male,Healthcare Representative,Married,Aug,NEW_Hire,Y,No,Below Expectations,3.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Non-Travel,Research & Development,Life Sciences,RM209,0-5,Poor,Male,Healthcare Representative,Married,Mar,NEW_Hire,Y,No,Below Expectations,3.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Non-Travel,Research & Development,Life Sciences,RM697,0-5,Fair,Male,Laboratory Technician,Married,Aug,NEW_Hire,Y,No,Below Expectations,9.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Non-Travel,Research & Development,Life Sciences,RM697,0-5,Fair,Male,Laboratory Technician,Married,Sep,NEW_Hire,Y,No,Below Expectations,9.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Non-Travel,Research & Development,Medical,RM1041,0-5,Poor,Male,Research Director,Divorced,Jan,old,Y,No,Below Expectations,9.00%,10k-15k,11-25,2023
36-45,No,Carrer Change,Non-Travel,Research & Development,Medical,RM1041,0-5,Poor,Male,Research Director,Divorced,Mar,old,Y,No,Below Expectations,9.00%,10k-15k,11-25,2022
36-45,No,Carrer Change,Non-Travel,Research & Development,Medical,RM198,0-5,Fair,Female,Manufacturing Director,Divorced,Apr,old,Y,No,Below Expectations,5.00%,5k-10k,11-25,2022
36-45,No,Carrer Change,Non-Travel,Research & Development,Medical,RM198,0-5,Fair,Female,Manufacturing Director,Divorced,Nov,old,Y,No,Below Expectations,5.00%,5k-10k,11-25,2023
36-45,No,Carrer Change,Non-Travel,Research & Development,Medical,RM544,0-5,Good,Male,Laboratory Technician,Single,Jul,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Non-Travel,Research & Development,Medical,RM544,0-5,Good,Male,Laboratory Technician,Single,Nov,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Frequently,Research & Development,Life Sciences,RM1006,0-5,Good,Male,Laboratory Technician,Married,May,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Frequently,Research & Development,Life Sciences,RM316,0-5,Fair,Female,Laboratory Technician,Single,Aug,NEW_Hire,Y,No,Below Expectations,8.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Frequently,Research & Development,Life Sciences,RM316,0-5,Fair,Female,Laboratory Technician,Single,May,NEW_Hire,Y,No,Below Expectations,8.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Frequently,Sales,Life Sciences,RM1317,0-5,Good,Male,Sales Executive,Married,Apr,NEW_Hire,Y,No,Meet Expectations,7.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Frequently,Sales,Life Sciences,RM1317,0-5,Good,Male,Sales Executive,Married,Feb,NEW_Hire,Y,No,Meet Expectations,7.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Frequently,Sales,Life Sciences,RM549,0-5,Poor,Male,Sales Executive,Married,Jan,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Frequently,Sales,Life Sciences,RM549,0-5,Poor,Male,Sales Executive,Married,Nov,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Human Resources,Human Resources,RM1000,5-15,Fair,Female,Manager,Married,Jan,old,Y,No,Below Expectations,20.00%,15k+,11-25,2023
36-45,No,Carrer Change,Travel_Rarely,Human Resources,Human Resources,RM1000,5-15,Fair,Female,Manager,Married,Jul,old,Y,No,Below Expectations,20.00%,15k+,11-25,2022
36-45,No,Carrer Change,Travel_Rarely,Human Resources,Life Sciences,RM1270,0-5,Excellent,Male,Human Resources,Single,Aug,NEW_Hire,Y,No,Below Expectations,9.00%,Upto 5k,Above 25,2022
36-45,No,Carrer Change,Travel_Rarely,Human Resources,Life Sciences,RM1270,0-5,Excellent,Male,Human Resources,Single,Feb,NEW_Hire,Y,No,Below Expectations,9.00%,Upto 5k,Above 25,2023
36-45,No,Carrer Change,Travel_Rarely,Human Resources,Technical Degree,RM351,0-5,Fair,Male,Human Resources,Divorced,Jul,NEW_Hire,Y,Yes,Below Expectations,3.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Human Resources,Technical Degree,RM351,0-5,Fair,Male,Human Resources,Divorced,Jun,NEW_Hire,Y,Yes,Below Expectations,3.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM1287,0-5,Fair,Female,Laboratory Technician,Married,Jul,NEW_Hire,Y,No,Below Expectations,4.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM1287,0-5,Fair,Female,Laboratory Technician,Married,Nov,NEW_Hire,Y,No,Below Expectations,4.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM1353,0-5,Excellent,Male,Healthcare Representative,Married,Apr,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,Above 25,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM1353,0-5,Excellent,Male,Healthcare Representative,Married,Oct,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,Above 25,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM389,0-5,Excellent,Female,Laboratory Technician,Divorced,Jun,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM389,0-5,Excellent,Female,Laboratory Technician,Divorced,Oct,NEW_Hire,Y,No,Below Expectations,5.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM892,5-15,Good,Female,Research Scientist,Married,Jan,NEW_Hire,Y,No,Below Expectations,10.00%,Upto 5k,Above 25,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM892,5-15,Good,Female,Research Scientist,Married,Nov,NEW_Hire,Y,No,Below Expectations,10.00%,Upto 5k,Above 25,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1029,0-5,Excellent,Male,Research Scientist,Married,Jul,NEW_Hire,Y,Yes,Below Expectations,4.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1029,0-5,Excellent,Male,Research Scientist,Married,May,NEW_Hire,Y,Yes,Below Expectations,4.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1203,0-5,Poor,Female,Laboratory Technician,Married,Jun,NEW_Hire,Y,No,Below Expectations,0.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1203,0-5,Poor,Female,Laboratory Technician,Married,May,NEW_Hire,Y,No,Below Expectations,0.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1467,0-5,Poor,Male,Healthcare Representative,Married,Apr,NEW_Hire,Y,No,Below Expectations,7.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1467,0-5,Poor,Male,Healthcare Representative,Married,Apr,NEW_Hire,Y,No,Below Expectations,7.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1467,0-5,Poor,Male,Healthcare Representative,Married,Aug,NEW_Hire,Y,No,Below Expectations,7.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM1467,0-5,Poor,Male,Healthcare Representative,Married,Mar,NEW_Hire,Y,No,Below Expectations,7.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM258,more than 15yr,Good,Male,Research Director,Divorced,Mar,old,Y,No,Below Expectations,21.00%,15k+,11-25,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM305,5-15,Fair,Male,Healthcare Representative,Divorced,Jul,old,Y,No,Below Expectations,18.00%,5k-10k,11-25,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM305,5-15,Fair,Male,Healthcare Representative,Divorced,Jun,old,Y,No,Below Expectations,18.00%,5k-10k,11-25,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM452,5-15,Poor,Male,Manufacturing Director,Married,Jan,NEW_Hire,Y,Yes,Meet Expectations,10.00%,5k-10k,Above 25,2023
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Medical,RM452,5-15,Poor,Male,Manufacturing Director,Married,Jul,NEW_Hire,Y,Yes,Meet Expectations,10.00%,5k-10k,Above 25,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Other,RM032,0-5,Poor,Male,Healthcare Representative,Married,Nov,NEW_Hire,Y,Yes,Below Expectations,4.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Research & Development,Other,RM032,0-5,Poor,Male,Healthcare Representative,Married,Sep,NEW_Hire,Y,Yes,Below Expectations,4.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM1121,0-5,Excellent,Female,Sales Executive,Single,Mar,NEW_Hire,Y,No,Below Expectations,3.00%,Upto 5k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM1121,0-5,Excellent,Female,Sales Executive,Single,Sep,NEW_Hire,Y,No,Below Expectations,3.00%,Upto 5k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM1122,0-5,Excellent,Female,Sales Executive,Single,Feb,old,Y,No,Below Expectations,1.00%,5k-10k,11-25,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM1122,0-5,Excellent,Female,Sales Executive,Single,Nov,old,Y,No,Below Expectations,1.00%,5k-10k,11-25,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM1449,0-5,Fair,Male,Sales Executive,Divorced,Apr,old,Y,No,Below Expectations,5.00%,5k-10k,11-25,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM1449,0-5,Fair,Male,Sales Executive,Divorced,Mar,old,Y,No,Below Expectations,5.00%,5k-10k,11-25,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM796,0-5,Poor,Female,Sales Executive,Divorced,Jan,NEW_Hire,Y,Yes,Below Expectations,1.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Life Sciences,RM796,0-5,Poor,Female,Sales Executive,Divorced,Jun,NEW_Hire,Y,Yes,Below Expectations,1.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Marketing,RM388,0-5,Poor,Female,Sales Executive,Divorced,Feb,NEW_Hire,Y,No,Below Expectations,5.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Marketing,RM388,0-5,Poor,Female,Sales Executive,Divorced,Feb,NEW_Hire,Y,No,Below Expectations,5.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Marketing,RM908,more than 15yr,Excellent,Male,Manager,Married,Aug,old,Y,No,Below Expectations,22.00%,15k+,Above 25,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Marketing,RM908,more than 15yr,Excellent,Male,Manager,Married,Jul,old,Y,No,Below Expectations,22.00%,15k+,Above 25,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Medical,RM1095,0-5,Good,Male,Sales Executive,Married,Jan,NEW_Hire,Y,No,Below Expectations,8.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Medical,RM1095,0-5,Good,Male,Sales Executive,Married,Jul,NEW_Hire,Y,No,Below Expectations,8.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Medical,RM274,0-5,Fair,Male,Sales Executive,Married,May,NEW_Hire,Y,No,Below Expectations,5.00%,5k-10k,0-10,2023
36-45,No,Carrer Change,Travel_Rarely,Sales,Medical,RM274,0-5,Fair,Male,Sales Executive,Married,Nov,NEW_Hire,Y,No,Below Expectations,5.00%,5k-10k,0-10,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Medical,RM776,0-5,Fair,Male,Sales Executive,Divorced,Apr,old,Y,No,Below Expectations,1.00%,10k-15k,11-25,2022
36-45,No,Carrer Change,Travel_Rarely,Sales,Medical,RM776,0-5,Fair,Male,Sales Executive,Divorced,Apr,old,Y,No,Below Expectations,1.00%,10k-15k,11-25,2023
36-45,No,Education Related,Non-Travel,Research & Development,Medical,RM195,5-15,Good,Male,Manager,Married,Feb,old,Y,No,Meet Expectations,20.00%,15k+,11-25,2023
36-45,No,Education Related,Non-Travel,Research & Development,Medical,RM195,5-15,Good,Male,Manager,Married,Jul,old,Y,No,Meet Expectations,20.00%,15k+,11-25,2022
36-45,No,Education Related,Non-Travel,Research & Development,Technical Degree,RM1321,0-5,Fair,Male,Research Scientist,Married,Feb,NEW_Hire,Y,No,Meet Expectations,6.00%,Upto 5k,Above 25,2022
36-45,No,Education Related,Non-Travel,Research & Development,Technical Degree,RM1321,0-5,Fair,Male,Research Scientist,Married,Feb,NEW_Hire,Y,No,Meet Expectations,6.00%,Upto 5k,Above 25,2023
36-45,No,Education Related,Non-Travel,Sales,Life Sciences,RM1367,0-5,Good,Female,Sales Executive,Married,Apr,NEW_Hire,Y,No,Below Expectations,3.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Non-Travel,Sales,Life Sciences,RM570,5-15,Good,Male,Sales Executive,Single,Jan,NEW_Hire,Y,No,Below Expectations,10.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Non-Travel,Sales,Technical Degree,RM704,0-5,Fair,Female,Sales Executive,Single,Apr,NEW_Hire,Y,Yes,Below Expectations,5.00%,5k-10k,0-10,2023
36-45,No,Education Related,Non-Travel,Sales,Technical Degree,RM704,0-5,Fair,Female,Sales Executive,Single,Jul,NEW_Hire,Y,Yes,Below Expectations,5.00%,5k-10k,0-10,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM1419,0-5,Good,Male,Manufacturing Director,Married,Aug,NEW_Hire,Y,No,Below Expectations,8.00%,5k-10k,Above 25,2023
36-45,No,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM1419,0-5,Good,Male,Manufacturing Director,Married,Nov,NEW_Hire,Y,No,Below Expectations,8.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM250,0-5,Good,Male,Manufacturing Director,Married,Jun,NEW_Hire,Y,No,Below Expectations,3.00%,5k-10k,0-10,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM250,0-5,Good,Male,Manufacturing Director,Married,Sep,NEW_Hire,Y,No,Below Expectations,3.00%,5k-10k,0-10,2023
36-45,No,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM813,0-5,Fair,Female,Manufacturing Director,Married,Jun,old,Y,No,Below Expectations,8.00%,10k-15k,11-25,2023
36-45,No,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM813,0-5,Fair,Female,Manufacturing Director,Married,Oct,old,Y,No,Below Expectations,8.00%,10k-15k,11-25,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Medical,RM396,0-5,Poor,Male,Laboratory Technician,Married,Aug,NEW_Hire,Y,No,Meet Expectations,3.00%,Upto 5k,0-10,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Medical,RM396,0-5,Poor,Male,Laboratory Technician,Married,Aug,NEW_Hire,Y,No,Meet Expectations,3.00%,Upto 5k,0-10,2023
36-45,No,Education Related,Travel_Frequently,Research & Development,Other,RM223,5-15,Excellent,Male,Research Director,Divorced,Mar,NEW_Hire,Y,Yes,Below Expectations,10.00%,10k-15k,Above 25,2023
36-45,No,Education Related,Travel_Frequently,Research & Development,Other,RM223,5-15,Excellent,Male,Research Director,Divorced,May,NEW_Hire,Y,Yes,Below Expectations,10.00%,10k-15k,Above 25,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Technical Degree,RM252,5-15,Fair,Female,Healthcare Representative,Single,Jun,old,Y,No,Meet Expectations,19.00%,10k-15k,11-25,2022
36-45,No,Education Related,Travel_Frequently,Research & Development,Technical Degree,RM252,5-15,Fair,Female,Healthcare Representative,Single,Sep,old,Y,No,Meet Expectations,19.00%,10k-15k,11-25,2023
36-45,No,Education Related,Travel_Rarely,Human Resources,Life Sciences,RM494,0-5,Good,Female,Human Resources,Single,Feb,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Travel_Rarely,Human Resources,Life Sciences,RM494,0-5,Good,Female,Human Resources,Single,Jan,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,Above 25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM048,0-5,Excellent,Male,Research Scientist,Married,Jul,NEW_Hire,Y,No,Meet Expectations,1.00%,Upto 5k,0-10,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM048,0-5,Excellent,Male,Research Scientist,Married,Jun,NEW_Hire,Y,No,Meet Expectations,1.00%,Upto 5k,0-10,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM1079,5-15,Poor,Male,Research Director,Married,Jan,old,Y,No,Below Expectations,20.00%,15k+,11-25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM1079,5-15,Poor,Male,Research Director,Married,Jul,old,Y,No,Below Expectations,20.00%,15k+,11-25,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM1279,5-15,Poor,Male,Healthcare Representative,Married,Apr,old,Y,Yes,Below Expectations,12.00%,5k-10k,11-25,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM1279,5-15,Poor,Male,Healthcare Representative,Married,Feb,old,Y,Yes,Below Expectations,12.00%,5k-10k,11-25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM1400,5-15,Good,Male,Healthcare Representative,Married,Jul,NEW_Hire,Y,No,Below Expectations,10.00%,5k-10k,Above 25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM1400,5-15,Good,Male,Healthcare Representative,Married,Sep,NEW_Hire,Y,No,Below Expectations,10.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM254,0-5,Poor,Female,Research Scientist,Single,Feb,NEW_Hire,Y,Yes,Below Expectations,3.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM254,0-5,Poor,Female,Research Scientist,Single,Nov,NEW_Hire,Y,Yes,Below Expectations,3.00%,5k-10k,Above 25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM334,0-5,Fair,Female,Healthcare Representative,Married,Feb,NEW_Hire,Y,No,Below Expectations,1.00%,5k-10k,Above 25,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM334,0-5,Fair,Female,Healthcare Representative,Married,Mar,NEW_Hire,Y,No,Below Expectations,1.00%,5k-10k,Above 25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM644,0-5,Fair,Female,Laboratory Technician,Married,Aug,old,Y,Yes,Below Expectations,5.00%,5k-10k,11-25,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Life Sciences,RM644,0-5,Fair,Female,Laboratory Technician,Married,Jan,old,Y,Yes,Below Expectations,5.00%,5k-10k,11-25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Medical,RM1061,5-15,Poor,Male,Laboratory Technician,Married,Jul,NEW_Hire,Y,Yes,Below Expectations,10.00%,5k-10k,Above 25,2023
36-45,No,Education Related,Travel_Rarely,Research & Development,Medical,RM241,0-5,Fair,Female,Laboratory Technician,Divorced,Apr,NEW_Hire,Y,No,Below Expectations,3.00%,Upto 5k,0-10,2022
36-45,No,Education Related,Travel_Rarely,Research & Development,Medical,RM241,0-5,Fair,Female,Laboratory Technician,Divorced,Jul,NEW_Hire,Y,No,Below Expectations,3.00%,Upto 5k,0-10,2023
36-45,No,Education Related,Travel_Rarely,Sales,Life Sciences,RM138,5-15,Poor,Female,Sales Executive,Married,Jul,old,Y,No,Below Expectations,15.00%,5k-10k,11-25,2023
