Age band,Attrition,Attrition label,Business Travel,Curr as Manager,Department,Distance Status,Education,Education Field,Employee Number,Enviroment status,Gender,INR Salary,Job Role,job Satisfied,Job_satisfaction,Last promotion,Marital Status,Number Emp,Over Time,Percent Salary Hike,performance scale,Relationship Satisfaction,Stock Option Level,total working year status,Tranning time,Year,Year At Company,Year Current role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,High School,Medical,1056,Happy,Female,₹ 1870720,Database Administrator,Very Satisfied,Dissatisfied,6-10,Single,STAFF-1056,No,2200%,Exceed Expectations,4,0%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Human Resources,305,Unhappy,Female,₹ 1059840,Sale Representative,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-305,No,2100%,Outstanding,3,0%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Life Science,797,Very happy,Male,₹ 1084080,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-797,No,1600%,Meet Expectations,3,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Life Science,1118,Very happy,Female,₹ 1225760, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-1118,No,1900%,Meet Expectations,2,0%,11-20,More than 3,2021,6-10 Year,0-10 Year same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Life Science,1431,Abivalent,Female,₹ 1622720,Human Resource,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1431,No,1400%,Below Expectations,3,2%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Life Science,1709,Abivalent,Male,₹ 2032960,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1709,Yes,1700%,Below Expectations,4,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Life Science,2013,Unhappy,Male,₹ 1441920,Sale Representative,Dissatisfied,satisfied,6-10,Divorced,STAFF-2013,No,1400%,Outstanding,2,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Marketing,1240,Very happy,Male,₹ 1649840,Database Administrator,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1240,No,1400%,Meet Expectations,3,0%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Medical,939,Very happy,Male,₹ 267120,Sale Representative,Very Satisfied,Dissatisfied,6-10,Divorced,STAFF-939,Yes,1100%,Meet Expectations,3,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Medical,1789,Abivalent,Male,₹ 1137440, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1789,No,1700%,Below Expectations,4,1%,21-30,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Other,916,Very happy,Male,₹ 1940160,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Married,STAFF-916,Yes,1400%,Meet Expectations,4,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Other,2048,Very happy,Male,₹ 218000,Sale Representative,Very Satisfied,Dissatisfied,6-10,Married,STAFF-2048,No,1400%,Meet Expectations,4,0%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Technical Degree,664,Unhappy,Male,₹ 1439760,Sale Representative,Very Satisfied,Dissatisfied,6-10,Married,STAFF-664,No,1100%,Outstanding,4,1%,21-30,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,Data Engineering,Very Far,Master's Degree,Technical Degree,1409,Unhappy,Female,₹ 1389040,Software Developer,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-1409,No,1300%,Outstanding,3,0%,11-20,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Associates Degree,Marketing,30,Very happy,Female,₹ 1542480,Sale Representative,Satisfied,Very Dissatisfied,6-10,Single,STAFF-30,Yes,1400%,Meet Expectations,4,0%,0-10,More than 3,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Associates Degree,Medical,61,Abivalent,Female,₹ 818160,Network Engineer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-61,No,2100%,Below Expectations,4,0%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Bachelor's Degree,Human Resources,1234,Happy,Female,₹ 586480, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1234,No,2000%,Exceed Expectations,4,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Bachelor's Degree,Medical,1631,Happy,Female,₹ 2119440,Database Administrator,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1631,No,1700%,Exceed Expectations,3,3%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Bachelor's Degree,Medical,1812,Abivalent,Male,₹ 1535040,Data Scientist,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1812,No,1800%,Below Expectations,4,1%,0-10,More than 3,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Bachelor's Degree,Technical Degree,1084,Very happy,Male,₹ 727680,Human Resource,Dissatisfied,satisfied,6-10,Divorced,STAFF-1084,No,1500%,Meet Expectations,3,1%,0-10,0-3 Year,2021,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Master's Degree,Marketing,799,Very happy,Female,₹ 1813600,Software Developer,Dissatisfied,satisfied,6-10,Married,STAFF-799,No,1100%,Meet Expectations,2,2%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Far,Master's Degree,Other,1158,Very happy,Male,₹ 724080,Sale Representative,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1158,No,1100%,Meet Expectations,3,1%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Associates Degree,Marketing,475,Very happy,Male,₹ 485520,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-475,Yes,1200%,Meet Expectations,3,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Bachelor's Degree,Human Resources,525,Abivalent,Female,₹ 1219040,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-525,No,2000%,Below Expectations,4,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Bachelor's Degree,Medical,221,Happy,Female,₹ 533760,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-221,No,1100%,Exceed Expectations,2,1%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Bachelor's Degree,Other,148,Very happy,Male,₹ 1109680,Network Engineer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-148,No,1200%,Meet Expectations,4,0%,21-30,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Doctoral Degree,Marketing,1242,Happy,Female,₹ 1862480, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1242,No,1700%,Exceed Expectations,4,0%,11-20,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,High School,Life Science,11,Abivalent,Female,₹ 1066800,Network Engineer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-11,Yes,2200%,Below Expectations,3,1%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,High School,Life Science,1725,Very happy,Female,₹ 289760,Software Developer,Very Dissatisfied,Very satisfied,6-10,Single,STAFF-1725,No,1300%,Meet Expectations,2,3%,0-10,0-3 Year,2022,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,High School,Medical,669,Happy,Male,₹ 1955520,Network Engineer,Very Satisfied,Dissatisfied,6-10,Single,STAFF-669,No,1100%,Exceed Expectations,4,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,High School,Medical,1374,Unhappy,Female,₹ 1271280,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1374,Yes,2000%,Outstanding,4,3%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Master's Degree,Life Science,867,Happy,Female,₹ 1522240,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-867,No,2200%,Exceed Expectations,3,0%,31 plus,0-3 Year,2021,6-10 Year,0-10 Year same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Master's Degree,Medical,1390,Very happy,Female,₹ 285360,Network Engineer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1390,No,1200%,Meet Expectations,3,2%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Master's Degree,Other,1617,Abivalent,Male,₹ 1768160,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1617,Yes,1400%,Below Expectations,4,1%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Master's Degree,Technical Degree,1554,Happy,Female,₹ 2096320,IT Project Manager,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-1554,No,2300%,Exceed Expectations,3,2%,0-10,More than 3,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Life Science,330,Happy,Female,₹ 1679200, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-330,No,1100%,Exceed Expectations,1,1%,0-10,More than 3,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Life Science,1461,Happy,Male,₹ 1968720, UI/UX Designer,Dissatisfied,satisfied,6-10,Married,STAFF-1461,No,1800%,Exceed Expectations,2,0%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Life Science,1858,Very happy,Male,₹ 839520,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1858,Yes,1500%,Meet Expectations,1,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Marketing,460,Unhappy,Female,₹ 1854160,Sale Representative,Dissatisfied,satisfied,6-10,Married,STAFF-460,Yes,1600%,Outstanding,3,2%,0-10,0-3 Year,2020,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Marketing,522,Very happy,Male,₹ 680720, UI/UX Designer,Dissatisfied,satisfied,6-10,Single,STAFF-522,Yes,1100%,Meet Expectations,3,1%,21-30,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,21,Very happy,Male,₹ 1204240,Cybersecurity Analyst,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-21,No,1200%,Meet Expectations,1,2%,0-10,More than 3,2020,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,178,Happy,Male,₹ 225520,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-178,No,2000%,Exceed Expectations,1,2%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,340,Unhappy,Male,₹ 1495760,Cybersecurity Analyst,Dissatisfied,satisfied,6-10,Married,STAFF-340,No,1400%,Outstanding,2,1%,11-20,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,699,Very happy,Male,₹ 1114720,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-699,No,1100%,Meet Expectations,3,1%,11-20,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,1912,Abivalent,Female,₹ 1609200,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1912,No,1100%,Below Expectations,3,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Other,1782,Happy,Female,₹ 1310080,Database Administrator,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1782,No,1100%,Exceed Expectations,4,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Technical Degree,847,Happy,Male,₹ 179440,Software Developer,Dissatisfied,satisfied,6-10,Single,STAFF-847,Yes,1900%,Exceed Expectations,1,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,350,Happy,Male,₹ 600400,Human Resource,Dissatisfied,satisfied,6-10,Married,STAFF-350,Yes,1200%,Exceed Expectations,3,2%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,613,Very happy,Female,₹ 2023280,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Married,STAFF-613,No,2100%,Meet Expectations,3,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,1143,Happy,Female,₹ 1435200,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1143,No,1400%,Exceed Expectations,4,2%,0-10,0-3 Year,2021,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,1999,Very happy,Male,₹ 1712960,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1999,No,2200%,Meet Expectations,4,1%,11-20,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,408,Abivalent,Male,₹ 1305680,Software Developer,Dissatisfied,satisfied,6-10,Divorced,STAFF-408,Yes,1800%,Below Expectations,4,1%,11-20,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1469,Abivalent,Male,₹ 1879200,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1469,No,1800%,Below Expectations,2,0%,0-10,More than 3,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1591,Unhappy,Male,₹ 1561520, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1591,No,1600%,Outstanding,2,1%,21-30,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,2037,Happy,Male,₹ 978160,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-2037,Yes,1100%,Exceed Expectations,3,1%,11-20,More than 3,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,384,Very happy,Male,₹ 2141360,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Single,STAFF-384,No,2000%,Meet Expectations,4,1%,0-10,More than 3,2020,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,399,Happy,Female,₹ 312720, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-399,No,1100%,Exceed Expectations,3,1%,0-10,More than 3,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,548,Happy,Male,₹ 1983440,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-548,No,2000%,Exceed Expectations,3,0%,11-20,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,1786,Unhappy,Male,₹ 1838720,Sale Representative,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1786,Yes,1100%,Outstanding,1,0%,11-20,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,1822,Happy,Male,₹ 724800,Database Administrator,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1822,No,1700%,Exceed Expectations,3,1%,11-20,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Medical,258,Very happy,Female,₹ 575360,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-258,Yes,1800%,Meet Expectations,2,0%,21-30,More than 3,2020,6-10 Year,0-10 Year same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Medical,893,Very happy,Male,₹ 968160,IT Project Manager,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-893,Yes,1900%,Meet Expectations,2,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Medical,1609,Unhappy,Female,₹ 427840,Data Scientist,Dissatisfied,satisfied,6-10,Divorced,STAFF-1609,Yes,1200%,Outstanding,1,1%,0-10,0-3 Year,2022,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Other,1182,Unhappy,Female,₹ 1567040, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1182,Yes,1800%,Outstanding,4,1%,11-20,0-3 Year,2021,6-10 Year,0-10 Year same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Other,1751,Happy,Male,₹ 492160, UI/UX Designer,Dissatisfied,satisfied,6-10,Married,STAFF-1751,No,1100%,Exceed Expectations,3,0%,0-10,More than 3,2022,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Technical Degree,623,Abivalent,Male,₹ 1907840,Software Developer,Dissatisfied,satisfied,6-10,Single,STAFF-623,No,1700%,Below Expectations,4,0%,11-20,0-3 Year,2021,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Doctoral Degree,Human Resources,455,Abivalent,Female,₹ 609680, UI/UX Designer,Very Satisfied,Dissatisfied,6-10,Married,STAFF-455,No,1700%,Below Expectations,4,0%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Doctoral Degree,Medical,1094,Unhappy,Female,₹ 469520,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1094,No,1900%,Outstanding,4,3%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Human Resources,912,Happy,Male,₹ 484320,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-912,No,1400%,Exceed Expectations,4,3%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Life Science,198,Abivalent,Male,₹ 892960,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-198,No,1300%,Below Expectations,3,0%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Life Science,1019,Happy,Female,₹ 550480,Human Resource,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1019,No,1500%,Exceed Expectations,1,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Life Science,2021,Abivalent,Male,₹ 2038320, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-2021,No,1100%,Below Expectations,3,0%,0-10,More than 3,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Marketing,1394,Very happy,Female,₹ 414560,Sale Representative,Very Satisfied,Dissatisfied,6-10,Single,STAFF-1394,No,1500%,Meet Expectations,2,0%,0-10,0-3 Year,2022,6-10 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Marketing,1680,Happy,Female,₹ 1686560,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1680,Yes,1100%,Exceed Expectations,2,0%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
31 - 45yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Medical,712,Unhappy,Female,₹ 1487760,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-712,No,1200%,Outstanding,2,0%,11-20,0-3 Year,2021,0-5 Year,0-5 Year Same Role
